时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2025-04-07 22:42:15.397	WT901BLE67(D2:26:08:77:94:1C)	-0.024739790807338017	0.007086591884217995	1.0207764519181184	1.661725465229287	1.8654648089608041	1.1294481795915585	-0.5388420072554767	-1.1168120051608807	0.8076874343973103	41.5	97.1	-129.093	0.9869334909885323	0.0	0.0	0.16112816130394036	25.8	10080.1.20	90
2025-04-07 22:42:15.488	WT901BLE67(D2:26:08:77:94:1C)	0.006350136451321359	0.014655702167373413	1.019189606442229	0.6979994992625973	0.9663494596742006	1.1340469550510353	0.4383596942720971	-0.1860594156457025	-0.7375813810526229	41.5	97.1	-129.093	0.9879770898277321	0.0	0.0	0.15460035567722802	25.8	10080.1.20	90
2025-04-07 22:42:15.579	WT901BLE67(D2:26:08:77:94:1C)	0.0065839869645124985	0.005065294126278468	1.0228913373913735	-0.9158835240066707	0.44212950352508606	-0.9466394490152346	0.7149829472964863	-0.6715156533468382	0.6200083121411851	41.5	97.1	-129.093	0.9890006428007166	0.0	0.0	0.1479112184378496	25.8	10080.1.20	90
2025-04-07 22:42:15.670	WT901BLE67(D2:26:08:77:94:1C)	0.008197712723931792	0.008060588398484022	1.006681661977537	1.9124525638724759	1.026826525584736	-0.037346108439893805	-0.502080579486983	-0.11950623978356611	0.9937234567574157	41.5	97.1	-129.093	0.990000005402219	0.0	0.0	0.1410673218842918	25.8	10080.1.20	90
2025-04-07 22:42:15.761	WT901BLE67(D2:26:08:77:94:1C)	0.0011835877386874702	-0.0007010528786656786	0.9990339051222374	0.9189716111671252	-1.5190410029671806	1.4048689188513033	-0.16249112526785528	-0.6903258475460059	-1.2379188627560018	41.5	97.1	-129.093	0.9909711269913779	0.0	0.0	0.13407544692984763	25.8	10080.1.20	90
2025-04-07 22:42:15.852	WT901BLE67(D2:26:08:77:94:1C)	0.016912025744771266	0.012314936903207771	1.0191917063140028	-0.05844565276339329	1.8252518236801192	-0.5474266936298562	-0.5620197351589676	0.9283240270544397	-0.7816124698705459	41.5	97.1	-129.093	0.9919100675289684	0.0	0.0	0.12694257731225314	25.8	10080.1.20	90
2025-04-07 22:42:15.943	WT901BLE67(D2:26:08:77:94:1C)	-0.010759618432728468	0.0024862550384378715	1.0034361291962361	-0.27447581440159474	0.40179851618106055	-0.700258103640303	0.6378952128196774	0.32900375775821744	0.3189137458183457	41.5	97.1	-129.093	0.9928130139197102	0.0	0.0	0.11967589310993833	25.8	10080.1.20	90
2025-04-07 22:42:16.034	WT901BLE67(D2:26:08:77:94:1C)	-6.397502713187131e-06	0.024104765735767805	1.0118510718241678	-1.7162763422419487	0.17163275215603413	0.8800737045624039	0.9451145370521674	-0.6882318591120173	-0.0408203761314983	41.5	97.1	-129.093	0.9936762958861842	0.0	0.0	0.1122827635655292	25.8	10080.1.20	90
2025-04-07 22:42:16.125	WT901BLE67(D2:26:08:77:94:1C)	0.0036582205060205915	0.012722271523656386	1.0255973482638254	1.3788575075499248	-0.8267483734244141	0.3325043865367112	-0.05520147226218406	1.1567212426978681	-0.46321424507576914	41.5	97.1	-129.093	0.9944964013020727	0.0	0.0	0.10477073922248863	25.8	10080.1.20	90
2025-04-07 22:42:16.216	WT901BLE67(D2:26:08:77:94:1C)	0.0013625734240032936	0.0009854982181445775	1.0319821237661078	-0.29096573693073124	-1.1983686575877395	-0.03733471217433491	-0.6762705482880393	0.9098397016295052	1.2149817185125007	41.5	97.1	-129.093	0.9952699909140507	0.0	0.0	0.09714754338605504	25.8	10080.1.20	90
2025-04-07 22:42:16.307	WT901BLE67(D2:26:08:77:94:1C)	0.005545266745209316	-0.005909161871609721	1.0084633832503056	0.901331243317878	-0.917221703506471	-1.2128097627705485	-0.030613367786947267	0.7300225627059396	0.4687692195499348	41.5	97.1	-129.093	0.9959939123836962	0.0	0.0	0.08942106292489582	25.8	10080.1.20	90
2025-04-07 22:42:16.398	WT901BLE67(D2:26:08:77:94:1C)	-0.003729614369052738	0.0021629753558960385	1.0110993701781557	-1.6610132438678618	-0.1409283143549944	-1.0533689903478733	-0.37371202734885994	0.009036773357636268	-1.0878034407294797	41.5	97.1	-129.093	0.9966652135832565	0.0	0.0	0.08159933843507264	25.8	10080.1.20	90
2025-04-07 22:42:16.489	WT901BLE67(D2:26:08:77:94:1C)	-0.007772904849932438	0.0023017296994097274	1.023274884241013	-0.034230439291933895	0.00748379291495508	-0.736626096772302	-1.4248341841048988	1.5039914722542747	-1.0556931065215407	41.5	97.1	-129.093	0.9972811550819978	0.0	0.0	0.07369055379298134	25.8	10080.1.20	90
2025-04-07 22:42:16.580	WT901BLE67(D2:26:08:77:94:1C)	0.005201485535094352	0.007291840960622365	1.0224542922970041	2.2828239718046084	-0.7769936209042655	-0.23046390173275355	-0.8208755069668009	-0.33380524417161056	-0.5203849229614932	41.5	97.1	-129.093	0.9978392217631663	0.0	0.0	0.06570302512882191	25.8	10080.1.20	90
2025-04-07 22:42:16.671	WT901BLE67(D2:26:08:77:94:1C)	-0.004066570857615218	0.02140580108664418	1.019110517442601	-0.8341317820095749	0.12436444603649453	2.0161167515519716	0.30655014995054886	-0.27577954939068694	-0.654084270159839	41.5	97.1	-129.093	0.9983371335152987	0.0	0.0	0.05764518925683706	25.8	10080.1.20	90
2025-04-07 22:42:16.762	WT901BLE67(D2:26:08:77:94:1C)	0.01243932326742878	-0.009228562511086686	0.99937221867451	1.1480050942913356	0.6599088484219099	-0.4029529134942454	-1.196108933319439	0.41297290101163536	0.5037291209973649	41.5	97.1	-129.093	0.9987728549456957	0.0	0.0	0.04952559160297168	25.8	10080.1.20	90
2025-04-07 22:42:16.853	WT901BLE67(D2:26:08:77:94:1C)	-0.006106981381014942	0.01589433688768831	1.0193108568424427	-0.2509939893555505	-0.35150605010912184	0.4953313988206144	1.8865870614463114	0.4573290385294871	0.7125435713363156	41.5	97.1	-129.093	0.9991446040683213	0.0	0.0	0.04135287367472108	25.8	10080.1.20	90
2025-04-07 22:42:16.944	WT901BLE67(D2:26:08:77:94:1C)	0.0025996045811645468	-0.002119391946852111	1.020023626234142	-0.025765313052048586	-1.3607121821874835	-0.24447825132775527	-2.3272672723686303	1.362363827353597	0.5419784484936503	41.5	97.1	-129.093	0.9994508599231666	0.0	0.0	0.03313576012170003	25.8	10080.1.20	90
2025-04-07 22:42:17.035	WT901BLE67(D2:26:08:77:94:1C)	0.003441225128639018	0.001449551892412216	1.0089600523546998	0.17758840602580717	-0.13464927481302927	-0.7421941543250145	-0.7893576420626339	-0.19801217946700908	-0.9646969590148758	41.5	97.1	-129.093	0.9996903690891935	0.0	0.0	0.024883045438851902	25.8	10080.1.20	90
2025-04-07 22:42:17.126	WT901BLE67(D2:26:08:77:94:1C)	-6.755810668637528e-05	-0.008141318195039288	1.0138705184103025	0.9966946488648782	-0.9721467080701445	-2.120203799919674	-0.762142956219672	0.8443136904319392	-1.245004842478112	41.5	97.1	-129.093	0.99986215105833	0.0	0.0	0.01660358036718043	25.8	10080.1.20	90
2025-04-07 22:42:17.217	WT901BLE67(D2:26:08:77:94:1C)	0.0028136747953753168	-0.01015138412177298	1.0242236569127343	-0.6427307115759207	-1.6889030721432317	0.32249432502843317	0.5105480416163332	0.3381317628642683	0.20859621786306434	41.5	97.1	-129.093	0.9999655024435676	0.0	0.0	0.008306258049406268	25.8	10080.1.20	90
2025-04-07 22:42:17.308	WT901BLE67(D2:26:08:77:94:1C)	0.012631873396603757	-0.0033995758837292284	1.0309317531825524	0.03208524116885758	-0.02702363131297835	0.16430381941436883	1.2836166557193098	-1.0557591259989907	-0.7900312691689049	41.5	97.1	-129.093	1.0	0.0	0.0	3.20611782286965e-17	25.8	10080.1.20	90
